pgx:TCGA-ACC	pgx:TCGA-ACC	5
pgx:TCGA-BLCA	pgx:TCGA-BLCA	16
pgx:TCGA-BRCA	pgx:TCGA-BRCA	31
pgx:TCGA-CESC	pgx:TCGA-CESC	11
pgx:TCGA-COAD	pgx:TCGA-COAD	26
pgx:TCGA-DLBC	pgx:TCGA-DLBC	3
pgx:TCGA-ESCA	pgx:TCGA-ESCA	6
pgx:TCGA-GBM	pgx:TCGA-GBM	13
pgx:TCGA-HNSC	pgx:TCGA-HNSC	29
pgx:TCGA-KICH	pgx:TCGA-KICH	2
pgx:TCGA-KIRC	pgx:TCGA-KIRC	12
pgx:TCGA-KIRP	pgx:TCGA-KIRP	8
pgx:TCGA-LAML	pgx:TCGA-LAML	3
pgx:TCGA-LGG	pgx:TCGA-LGG	22
pgx:TCGA-LIHC	pgx:TCGA-LIHC	10
pgx:TCGA-LUAD	pgx:TCGA-LUAD	13
pgx:TCGA-LUSC	pgx:TCGA-LUSC	16
pgx:TCGA-MESO	pgx:TCGA-MESO	4
pgx:TCGA-OV	pgx:TCGA-OV	25
pgx:TCGA-PAAD	pgx:TCGA-PAAD	4
pgx:TCGA-PCPG	pgx:TCGA-PCPG	5
pgx:TCGA-PRAD	pgx:TCGA-PRAD	10
pgx:TCGA-READ	pgx:TCGA-READ	4
pgx:TCGA-SARC	pgx:TCGA-SARC	10
pgx:TCGA-SKCM	pgx:TCGA-SKCM	11
pgx:TCGA-STAD	pgx:TCGA-STAD	17
pgx:TCGA-TGCT	pgx:TCGA-TGCT	4
pgx:TCGA-THCA	pgx:TCGA-THCA	13
pgx:TCGA-THYM	pgx:TCGA-THYM	2
pgx:TCGA-UCEC	pgx:TCGA-UCEC	25
pgx:TCGA-UCS	pgx:TCGA-UCS	1
pgx:TCGA-UVM	pgx:TCGA-UVM	2
