NCIT:C14158	High Grade	1487
NCIT:C14161	Low Grade	367
NCIT:C14167	Poorly Differentiated	3
NCIT:C28077	Grade 1	225
NCIT:C28078	Grade 2	420
NCIT:C28079	Grade 3	379
NCIT:C28082	Grade 4	15
