cellosaurus:CVCL_1524	NCI-H2087	7
cellosaurus:CVCL_5707	BALM-9	1
cellosaurus:CVCL_1121	ChaGo-K-1	3
cellosaurus:CVCL_0525	SK-HEP-1	3
cellosaurus:CVCL_0608	Calu-1	5
cellosaurus:CVCL_0566	U266B1	6
cellosaurus:CVCL_4974	SKO-007	2
cellosaurus:CVCL_1184	DV-90	3
cellosaurus:CVCL_T324	CaCL 73-36	1
cellosaurus:CVCL_D034	M6/B7	1
cellosaurus:CVCL_3968	NCI-H125	1
cellosaurus:CVCL_9724	A1847	4
cellosaurus:CVCL_4384	TMK-1	1
cellosaurus:CVCL_2209	SUP-M2	1
cellosaurus:CVCL_B228	Sup-M2-TS	1
cellosaurus:CVCL_0033	SK-BR-3	45
cellosaurus:CVCL_1119	CFPAC-1	3
cellosaurus:CVCL_0479	PA-1	3
cellosaurus:CVCL_4992	CH1 [Human ovarian carcinoma]	1
cellosaurus:CVCL_3422	SUM149PT	4
cellosaurus:CVCL_1681	SCC-15	2
cellosaurus:CVCL_2799	KNS-81	1
cellosaurus:CVCL_7044	GIST882	1
cellosaurus:CVCL_0630	SK-MES-1	9
cellosaurus:CVCL_3153	RERF-LC-MA	1
cellosaurus:CVCL_1492	NCI-H1755	7
cellosaurus:CVCL_0459	NCI-H460	17
cellosaurus:CVCL_1564	NCI-H508	3
cellosaurus:CVCL_1386	LS513	3
cellosaurus:CVCL_0395	LNCaP	3
cellosaurus:CVCL_4784	LNCaP C4-2B	1
cellosaurus:CVCL_1379	LNCaP clone FGC	2
cellosaurus:CVCL_0629	SK-LU-1	8
cellosaurus:CVCL_1067	ACHN	11
cellosaurus:CVCL_0279	GLC-4	1
cellosaurus:CVCL_4998	GLC-4/CDDP	1
cellosaurus:CVCL_2791	MKN74	3
cellosaurus:CVCL_1416	MKN28	1
cellosaurus:CVCL_0290	HCC1937	19
cellosaurus:CVCL_1543	NCI-H2228	7
cellosaurus:CVCL_1700	SK-N-AS	4
cellosaurus:CVCL_1058	A-204	5
cellosaurus:CVCL_2235	VCaP	2
cellosaurus:CVCL_0434	MKN45	3
cellosaurus:CVCL_7668	GTL-16	1
cellosaurus:CVCL_VS67	GTL16R1	1
cellosaurus:CVCL_VS68	GTL16R3	1
cellosaurus:CVCL_2420	COV362	1
cellosaurus:CVCL_2421	COV362.4	1
cellosaurus:CVCL_0035	PC-3	16
cellosaurus:CVCL_4778	PPC-1	1
cellosaurus:CVCL_1338	KP-4	2
cellosaurus:CVCL_DH35	MCM1	1
cellosaurus:CVCL_1066	ABC-1	3
cellosaurus:CVCL_1304	IGROV-1	10
cellosaurus:CVCL_0498	RCC4	1
cellosaurus:CVCL_V610	SLR24	1
cellosaurus:CVCL_1252	HCC1428	6
cellosaurus:CVCL_5160	NCI-H3122	1
cellosaurus:CVCL_0181	BV-173	3
cellosaurus:CVCL_0526	SK-MEL-28	17
cellosaurus:CVCL_8787	WM793	10
cellosaurus:CVCL_5239	1205Lu	9
cellosaurus:CVCL_0393	LN-229	6
cellosaurus:CVCL_0101	SNU-601	1
cellosaurus:CVCL_0099	SNU-1	11
cellosaurus:CVCL_1670	RT-112	1
cellosaurus:CVCL_2714	RT112/84	2
cellosaurus:CVCL_9657	YCC-3	4
cellosaurus:CVCL_1525	NCI-H209	6
cellosaurus:CVCL_6813	C8161	1
cellosaurus:CVCL_C583	FM28	1
cellosaurus:CVCL_1251	HCC1419	13
cellosaurus:CVCL_1292	HT-1376	6
cellosaurus:CVCL_0360	JAR	3
cellosaurus:CVCL_3840	Li-7	2
cellosaurus:CVCL_0008	Daudi	3
cellosaurus:CVCL_0465	OVCAR-3	24
cellosaurus:CVCL_1882	ONCO-DG-1	1
cellosaurus:CVCL_DA03	OVCAR-3/T40	1
cellosaurus:CVCL_DA02	OVCAR-3/TxT5	1
cellosaurus:CVCL_DH37	OVCAR3-533533-R1	1
cellosaurus:CVCL_DH38	OVCAR3-533533-R3	1
cellosaurus:CVCL_DH39	OVCAR3-533533-R5	1
cellosaurus:CVCL_DH40	OVCAR3-533533-R6	1
cellosaurus:CVCL_DH41	OVCAR3-533533-R7	1
cellosaurus:CVCL_0065	Jurkat	3
cellosaurus:CVCL_2461	H33HJ-JA1	1
cellosaurus:CVCL_3502	Jurkat D1.1	1
cellosaurus:CVCL_0367	Jurkat E6.1	1
cellosaurus:CVCL_6410	J.gamma1	1
cellosaurus:CVCL_1316	J.RT3-T3.5	2
cellosaurus:CVCL_6429	P116	1
cellosaurus:CVCL_0029	EFO-21	1
cellosaurus:CVCL_1135	COLO 800	1
cellosaurus:CVCL_1998	COLO 818	1
cellosaurus:CVCL_5423	SUM159PT	18
cellosaurus:CVCL_0624	MOLT-3	2
cellosaurus:CVCL_8253	KK47	1
cellosaurus:CVCL_2947	HLF	1
cellosaurus:CVCL_1724	SW48	6
cellosaurus:CVCL_2061	HCC78	5
cellosaurus:CVCL_2106	M-07e	1
cellosaurus:CVCL_0218	COLO 205	10
cellosaurus:CVCL_2233	UT-7	1
cellosaurus:CVCL_0397	LS180	5
cellosaurus:CVCL_1384	LS174T	6
cellosaurus:CVCL_2129	MT-3 [Human contaminated breast cancer]	20
cellosaurus:CVCL_5143	K029	1
cellosaurus:CVCL_8784	K029AX	1
cellosaurus:CVCL_1084	BFTC-909	1
cellosaurus:CVCL_4846	HuG1-N	1
cellosaurus:CVCL_1644	PSN1	1
cellosaurus:CVCL_2451	GR-M	1
cellosaurus:CVCL_1561	NCI-H441	9
cellosaurus:CVCL_0248	DLD-1	3
cellosaurus:CVCL_0292	HCT 15	15
cellosaurus:CVCL_2478	HCT 8	5
cellosaurus:CVCL_2514	HRT-18	2
cellosaurus:CVCL_M705	BEVA	1
cellosaurus:CVCL_4748	MDA-PCa-2b	3
cellosaurus:CVCL_1511	NCI-H1975	7
cellosaurus:CVCL_0504	RKO	1
cellosaurus:CVCL_3787	RKO-E6	2
cellosaurus:CVCL_2602	MM138	1
cellosaurus:CVCL_CZ92	MES-OV	1
cellosaurus:CVCL_CZ97	MES-OV/T40	1
cellosaurus:CVCL_CZ96	MES-OV/TxT50	1
cellosaurus:CVCL_0270	G-401	4
cellosaurus:CVCL_1415	MKN1	3
