pgx:cohort-2021progenetix	Version at Progenetix Update 2021	5725
pgx:cohort-arraymap	arrayMap collection	4641
pgx:cohort-carriocordo2021heterogeneity	Carrio-Cordo and Baudis - Genomic Heterogeneity in Cancer Types (2021)	3999
pgx:cohort-celllines	Cancer cell lines	5724
pgx:cohort-excluded	Excluded samples	450
pgx:cohort-gao2021signatures	Gao and Baudis - Cancer CNV Signatures (2021)	2863
