geo:GSE22577	geo:GSE22577	1
geo:GSE22694	geo:GSE22694	27
geo:GSE22785	geo:GSE22785	13
geo:GSE22916	geo:GSE22916	12
geo:GSE22928	geo:GSE22928	19
geo:GSE23823	geo:GSE23823	2
geo:GSE23949	geo:GSE23949	4
geo:GSE24216	geo:GSE24216	4
geo:GSE24890	geo:GSE24890	4
geo:GSE2520	geo:GSE2520	116
geo:GSE25262	geo:GSE25262	2
geo:GSE25839	geo:GSE25839	12
geo:GSE25989	geo:GSE25989	2
geo:GSE26301	geo:GSE26301	2
geo:GSE26302	geo:GSE26302	1
geo:GSE26447	geo:GSE26447	11
geo:GSE27331	geo:GSE27331	9
geo:GSE27511	geo:GSE27511	18
geo:GSE27692	geo:GSE27692	3
geo:GSE28132	geo:GSE28132	11
geo:GSE28684	geo:GSE28684	22
geo:GSE28989	geo:GSE28989	4
geo:GSE29172	geo:GSE29172	1
geo:GSE29211	geo:GSE29211	25
geo:GSE2922	geo:GSE2922	28
geo:GSE29244	geo:GSE29244	8
geo:GSE29256	geo:GSE29256	1
geo:GSE29283	geo:GSE29283	1
geo:GSE29711	geo:GSE29711	4
geo:GSE29876	geo:GSE29876	1
geo:GSE30291	geo:GSE30291	71
geo:GSE30754	geo:GSE30754	3
geo:GSE3106	geo:GSE3106	7
geo:GSE31483	geo:GSE31483	2
geo:GSE31586	geo:GSE31586	241
geo:GSE32264	geo:GSE32264	126
geo:GSE3281	geo:GSE3281	10
geo:GSE34507	geo:GSE34507	8
geo:GSE34573	geo:GSE34573	4
geo:GSE34754	geo:GSE34754	12
geo:GSE35052	geo:GSE35052	4
geo:GSE35216	geo:GSE35216	2
geo:GSE35329	geo:GSE35329	4
geo:GSE35991	geo:GSE35991	1
geo:GSE36003	geo:GSE36003	18
geo:GSE36790	geo:GSE36790	8
geo:GSE36967	geo:GSE36967	10
geo:GSE37384	geo:GSE37384	10
geo:GSE37412	geo:GSE37412	2
geo:GSE37698	geo:GSE37698	5
geo:GSE38548	geo:GSE38548	11
geo:GSE38946	geo:GSE38946	33
geo:GSE39371	geo:GSE39371	3
geo:GSE40142	geo:GSE40142	24
geo:GSE4017	geo:GSE4017	8
geo:GSE40787	geo:GSE40787	24
geo:GSE41263	geo:GSE41263	6
geo:GSE4173	geo:GSE4173	17
geo:GSE41875	geo:GSE41875	5
geo:GSE42482	geo:GSE42482	1
geo:GSE43272	geo:GSE43272	12
geo:GSE43679	geo:GSE43679	4
geo:GSE44549	geo:GSE44549	2
geo:GSE45495	geo:GSE45495	2
geo:GSE47507	geo:GSE47507	2
geo:GSE47620	geo:GSE47620	65
geo:GSE48351	geo:GSE48351	10
geo:GSE48568	geo:GSE48568	129
geo:GSE48920	geo:GSE48920	6
geo:GSE49	geo:GSE49	4
geo:GSE49215	geo:GSE49215	1
geo:GSE49430	geo:GSE49430	4
geo:GSE49483	geo:GSE49483	6
geo:GSE50253	geo:GSE50253	7
geo:GSE5049	geo:GSE5049	8
geo:GSE5051	geo:GSE5051	23
geo:GSE50750	geo:GSE50750	2
geo:GSE51074	geo:GSE51074	36
geo:GSE52366	geo:GSE52366	42
geo:GSE52788	geo:GSE52788	2
geo:GSE5316	geo:GSE5316	48
geo:GSE55042	geo:GSE55042	3
geo:GSE55628	geo:GSE55628	5
geo:GSE59298	geo:GSE59298	4
geo:GSE60218	geo:GSE60218	4
geo:GSE60720	geo:GSE60720	2
geo:GSE6123	geo:GSE6123	8
geo:GSE6138	geo:GSE6138	4
geo:GSE62407	geo:GSE62407	1
geo:GSE63784	geo:GSE63784	3
geo:GSE6415	geo:GSE6415	2
geo:GSE65569	geo:GSE65569	8
geo:GSE6567	geo:GSE6567	24
geo:GSE66070	geo:GSE66070	2
geo:GSE66422	geo:GSE66422	3
geo:GSE67125	geo:GSE67125	2
geo:GSE6746	geo:GSE6746	11
geo:GSE6779	geo:GSE6779	47
geo:GSE7068	geo:GSE7068	23
geo:GSE7077	geo:GSE7077	4
geo:GSE7122	geo:GSE7122	21
geo:GSE72209	geo:GSE72209	48
geo:GSE73558	geo:GSE73558	3
geo:GSE7383	geo:GSE7383	1
geo:GSE73879	geo:GSE73879	4
geo:GSE7425	geo:GSE7425	3
geo:GSE7692	geo:GSE7692	228
geo:GSE77368	geo:GSE77368	1
geo:GSE7822	geo:GSE7822	103
geo:GSE80314	geo:GSE80314	5
geo:GSE80736	geo:GSE80736	2
geo:GSE8123	geo:GSE8123	5
geo:GSE8164	geo:GSE8164	6
geo:GSE8351	geo:GSE8351	4
geo:GSE85466	geo:GSE85466	5
geo:GSE8605	geo:GSE8605	20
geo:GSE8757	geo:GSE8757	49
geo:GSE8777	geo:GSE8777	16
geo:GSE89398	geo:GSE89398	5
geo:GSE9003	geo:GSE9003	76
geo:GSE9205	geo:GSE9205	5
geo:GSE9672	geo:GSE9672	7
geo:GSE96884	geo:GSE96884	11
