UBERON:0003594	pelvis connective tissue	17
UBERON:0002372	tonsil	82
UBERON:0007375	roof of mouth	2
UBERON:0005352	spermatic cord	12
UBERON:0001270	bony pelvis	2
UBERON:0002410	autonomic nervous system	41
UBERON:0001756	middle ear	3
UBERON:0000310	breast	15876
UBERON:0000178	blood	13304
UBERON:0010743	meningeal cluster	33
UBERON:0007367	surface of tongue	1
UBERON:0001731	cavity of pharynx	186
UBERON:0008820	anterior mediastinum	38
UBERON:0001707	nasal cavity	73
UBERON:0003728	mediastinum	203
UBERON:0008203	pelvic cavity	1
UBERON:0003693	retroperitoneal space	145
UBERON:0013471	retromolar space	1
UBERON:0013398	choroidal gland	67
UBERON:0003216	hard palate	4
UBERON:0001780	spinal nerve	1438
UBERON:0001579	olfactory nerve	17
UBERON:0017641	meningeal branch of spinal nerve	439
UBERON:0000959	optic chiasma	8
UBERON:0034715	pineal tract	54
UBERON:0035639	ocular adnexa	7
UBERON:0036295	renal pelvis/ureter	136
