geo:GPL9798	IRCL Human Genome CGH Microarray 44B G4410B (probe version)	3	215
geo:GPL7203	LUH Human Genome CGH Microarray 244A	3	216
geo:GPL6400	NCI NimbleGen Homo sapiens HG17 Whole Genome 385K Tiling Set version 1	3	217
geo:GPL13786	NCI NimbleGen Homo sapiens HG19 Whole Genome 385K Tiling Set version 1	3	218
geo:GPL5326	NCI Qiagen Homo sapiens 36K v3 cgh expression	3	219
geo:GPL5046	nhgri_qiagenv3_cgh	3	220
geo:GPL8233	Nimblegen 2006-08-02_GRI4489_HG18_ChIP array	3	221
geo:GPL6639	Nimblegen 385K custom array (Human tiling array of hg16 at 50bp resolution (chr17q, chr20q, etc)).	3	222
geo:GPL5144	Nimblegen Homo sapiens 4 array Tiling Set	3	223
geo:GPL10197	Nimblegen Human 12x135K array [090527_HG18_WG_CGH_v3.1_HX12]	3	224
geo:GPL9944	NimbleGen Human 2.1M array [HG18_CGH_LISOv1_HX1]	3	225
geo:GPL14965	NimbleGen Human 3x720k Whole Genome CGH [100718_HG18_WG_CGH_v3.1_HX3]	3	226
geo:GPL13190	NimbleGen Human CGH 2.1M Whole-Genome Tiling Array [080131_HG18_WG_CGH_v2D_HX1]	3	227
geo:GPL9708	NimbleGen Human CGH 385K Whole-Genome Tiling Array v1.0	3	228
geo:GPL15436	NimbleGen Human CGH 3x720K Whole-Genome Tiling v3.0 Array [090527_HG18_WG_CGH_v3.1_HX3]	3	229
geo:GPL16707	NimbleGen Human Whole Genome CGH array [100718_HG18_WG_CGH_v3.1_HX12]	3	230
geo:GPL9041	NimbleGen_HG18_WG_385k_v2	3	231
geo:GPL9042	NimbleGen_HG18_WG_385k_v2	3	232
geo:GPL10461	NimbleGen_Homo Sapiens_720k_080530_HG18_WG_CGH_v2_HX3	3	233
geo:GPL6254	Phalanx Human OneArray	3	234
geo:GPL8720	ROMA 390K Rubble Rep Human Microarray (Design 36)	3	235
geo:GPL3896	Sentrix庐 Linkage IV Panel BeadChip	3	236
geo:GPL9852	UMR745 INSERM Human NF1 8x15K v1.0	3	237
geo:GPL10001	VUMC MACF Human 30K oligo (batch68.gal)	3	238
geo:GPL3055	VUMC MACF human 30K oligo v30	3	239
geo:GPL2826	VUMC MACF human 30K oligo v31	3	240
geo:GPL2834	VUMC MACF human 30K oligo v36	3	241
geo:GPL2819	VUMC MACF human 30K oligo v42	3	242
geo:GPL2827	VUMC MACF human 30K oligo v44	3	243
geo:GPL8368	VUMC MACF Human 30k oligo v62	3	244
EFO:0002703	SNP array	3	245
geo:GPL18637	[CytoScan750K_Array] Affymetrix CytoScan 750K Array	4	246
arrayexpress:A-GEOD-18637	[CytoScan750K_Array] Affymetrix CytoScan 750K Array	5	247
